time_s,f0_hz,midi,voiced,voiced_prob
4.957460,320.097547,63.492097,1,0.757160
4.969070,320.097547,63.492097,1,0.826669
4.980680,320.097547,63.492097,1,0.891144
4.992290,320.097547,63.492097,1,0.945930
5.003900,318.253921,63.392097,1,0.945930
5.015510,320.097547,63.492097,1,0.984879
5.027120,320.097547,63.492097,1,0.984879
5.038730,320.097547,63.492097,1,0.984879
5.050340,320.097547,63.492097,1,0.945930
5.061950,320.097547,63.492097,1,0.757160
5.073560,323.816902,63.692097,1,0.686083
5.085170,325.692754,63.792097,1,0.615950
5.096780,333.305461,64.192097,1,0.484987
5.108390,343.072057,64.692097,1,0.372136
5.120000,347.058362,64.892097,1,0.484987
5.131610,351.090986,65.092097,1,0.426062
5.143220,351.090986,65.092097,1,0.426062
5.154830,353.124835,65.192097,1,0.279605
5.166440,353.124835,65.192097,1,0.150465
5.178050,347.058362,64.892097,1,0.206507
5.189660,345.059453,64.792097,1,0.176531
5.201270,335.236280,64.292097,1,0.240754
5.212880,325.692754,63.792097,1,0.240754
5.224490,323.816902,63.692097,1,0.323336
5.236100,321.951854,63.592097,1,0.372136
5.247710,323.816902,63.692097,1,0.240754
5.259320,329.477122,63.992097,1,0.323336
5.270930,331.385763,64.092097,1,0.176531
5.282540,331.385763,64.092097,1,0.372136
5.294150,329.477122,63.992097,1,0.372136
5.305760,329.477122,63.992097,1,0.426062
5.317370,329.477122,63.992097,1,0.548525
5.328980,329.477122,63.992097,1,0.484987
5.340590,327.579473,63.892097,1,0.615950
5.352200,327.579473,63.892097,1,0.615950
5.363810,325.692754,63.792097,1,0.615950
5.375420,327.579473,63.892097,1,0.615950
5.387029,329.477122,63.992097,1,0.484987
5.398639,333.305461,64.192097,1,0.150465
5.410249,329.477122,63.992097,1,0.015086
5.421859,351.090986,65.092097,1,0.010002
5.433469,351.090986,65.092097,1,0.010000
5.445079,,,0,0.010000
5.456689,,,0,0.010000
5.468299,,,0,0.010000
5.479909,,,0,0.010000
5.491519,,,0,0.010000
5.503129,,,0,0.010000
5.514739,,,0,0.010000
5.526349,,,0,0.010000
5.537959,,,0,0.010000
5.549569,,,0,0.000000
5.561179,,,0,0.010000
5.572789,,,0,0.010000
5.584399,,,0,0.010000
5.596009,,,0,0.010000
5.607619,,,0,0.010000
5.619229,,,0,0.010000
5.630839,,,0,0.010000
5.642449,,,0,0.010000
5.654059,,,0,0.010000
5.665669,,,0,0.010000
5.677279,,,0,0.010000
5.688889,,,0,0.010000
5.700499,,,0,0.010000
5.712109,,,0,0.010000
5.723719,,,0,0.010000
5.735329,,,0,0.010000
5.746939,,,0,0.010000
5.758549,,,0,0.010000
5.770159,,,0,0.010000
5.781769,,,0,0.010000
5.793379,,,0,0.010000
5.804989,,,0,0.010000
5.816599,275.460405,60.892097,1,0.010000
5.828209,248.258817,59.092097,1,0.010053
5.839819,237.047847,58.292097,1,0.015086
5.851429,237.047847,58.292097,1,0.056071
5.863039,237.047847,58.292097,1,0.150465
5.874649,237.047847,58.292097,1,0.240754
5.886259,237.047847,58.292097,1,0.279605
5.897868,237.047847,58.292097,1,0.279605
5.909478,237.047847,58.292097,1,0.240754
5.921088,237.047847,58.292097,1,0.077975
5.932698,235.682552,58.192097,1,0.040697
5.944308,235.682552,58.192097,1,0.047687
5.955918,235.682552,58.192097,1,0.077975
5.967528,235.682552,58.192097,1,0.092038
5.979138,237.047847,58.292097,1,0.108580
5.990748,235.682552,58.192097,1,0.240754
